activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid (UV points); 1280 x 1281 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,va,r1i1p1f1,r1i1p1f1,northward_wind,Northward Wind,m s-1,17,,1970-01-16 12:00:00,1989-12-16 12:00:00,1970-01-16 12:00:00-1989-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/va/gn/v20250409/va_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_197001-198912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid (UV points); 1280 x 1281 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,va,r1i1p1f1,r1i1p1f1,northward_wind,Northward Wind,m s-1,17,,1990-01-16 12:00:00,2009-12-16 12:00:00,1990-01-16 12:00:00-2009-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/va/gn/v20250409/va_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_199001-200912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid (UV points); 1280 x 1281 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,va,r1i1p1f1,r1i1p1f1,northward_wind,Northward Wind,m s-1,17,,2010-01-16 12:00:00,2014-12-16 12:00:00,2010-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/va/gn/v20250409/va_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_201001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1850-01-16 12:00:00,1869-12-16 12:00:00,1850-01-16 12:00:00-1869-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_185001-186912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1870-01-16 12:00:00,1889-12-16 12:00:00,1870-01-16 12:00:00-1889-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_187001-188912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1890-01-16 12:00:00,1899-12-16 12:00:00,1890-01-16 12:00:00-1899-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_189001-189912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1900-01-16 12:00:00,1909-12-16 12:00:00,1900-01-16 12:00:00-1909-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_190001-190912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1910-01-16 12:00:00,1929-12-16 12:00:00,1910-01-16 12:00:00-1929-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_191001-192912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1930-01-16 12:00:00,1949-12-16 12:00:00,1930-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_193001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1950-01-16 12:00:00,1969-12-16 12:00:00,1950-01-16 12:00:00-1969-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_195001-196912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1970-01-16 12:00:00,1989-12-16 12:00:00,1970-01-16 12:00:00-1989-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_197001-198912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,1990-01-16 12:00:00,2009-12-16 12:00:00,1990-01-16 12:00:00-2009-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_199001-200912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N640 grid; 1280 x 960 longitude/latitude,gn,MOHC,10 km,DECK,piControl,HadGEM3-GC5E-HH,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-HH,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,17,,2010-01-16 12:00:00,2014-12-16 12:00:00,2010-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-HH/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-HH_historical_r1i1p1f1_gn_201001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/pr/gn/v20250409/pr_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/psl/gn/v20250409/psl_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/rlut/gn/v20250409/rlut_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/rlut/gn/v20250409/rlut_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/rsdt/gn/v20250409/rsdt_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/rsdt/gn/v20250409/rsdt_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/rsut/gn/v20250409/rsut_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/rsut/gn/v20250409/rsut_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,ta,r1i1p1f1,r1i1p1f1,air_temperature,Air Temperature,K,19,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/ta/gn/v20250409/ta_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,ta,r1i1p1f1,r1i1p1f1,air_temperature,Air Temperature,K,19,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/ta/gn/v20250409/ta_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,tas,r1i1p1f1,r1i1p1f1,air_temperature,Near-Surface Air Temperature,K,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/tas/gn/v20250409/tas_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,tas,r1i1p1f1,r1i1p1f1,air_temperature,Near-Surface Air Temperature,K,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/tas/gn/v20250409/tas_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid (U points); 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,tauu,r1i1p1f1,r1i1p1f1,surface_downward_eastward_stress,Surface Downward Eastward Wind Stress,Pa,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/tauu/gn/v20250409/tauu_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid (U points); 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,tauu,r1i1p1f1,r1i1p1f1,surface_downward_eastward_stress,Surface Downward Eastward Wind Stress,Pa,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/tauu/gn/v20250409/tauu_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,ts,r1i1p1f1,r1i1p1f1,surface_temperature,Surface Temperature,K,1,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/ts/gn/v20250409/ts_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,ts,r1i1p1f1,r1i1p1f1,surface_temperature,Surface Temperature,K,1,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/ts/gn/v20250409/ts_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid (UV points); 192 x 145 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,ua,r1i1p1f1,r1i1p1f1,eastward_wind,Eastward Wind,m s-1,19,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/ua/gn/v20250409/ua_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid (UV points); 192 x 145 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,ua,r1i1p1f1,r1i1p1f1,eastward_wind,Eastward Wind,m s-1,19,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/ua/gn/v20250409/ua_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid (UV points); 192 x 145 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,va,r1i1p1f1,r1i1p1f1,northward_wind,Northward Wind,m s-1,19,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/va/gn/v20250409/va_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid (UV points); 192 x 145 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,va,r1i1p1f1,r1i1p1f1,northward_wind,Northward Wind,m s-1,19,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/va/gn/v20250409/va_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,19,,1850-01-16 12:00:00,1949-12-16 12:00:00,1850-01-16 12:00:00-1949-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_185001-194912.nc,v20250409
EERIE,standard,0.0,0.0,all-forcing simulation of the recent past,historical,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,DECK,piControl,HadGEM3-GC5E-LL,days since 1850-01-01,r1i1p1f1,model-output,atmos,HadGEM3-GC5E-LL,AOGCM,none,none,Amon,zg,r1i1p1f1,r1i1p1f1,geopotential_height,Geopotential Height,m,19,,1950-01-16 12:00:00,2014-12-16 12:00:00,1950-01-16 12:00:00-2014-12-16 12:00:00,/badc/cmip6/data/EERIE/EERIE/MOHC/HadGEM3-GC5E-LL/historical/r1i1p1f1/Amon/zg/gn/v20250409/zg_Amon_HadGEM3-GC5E-LL_historical_r1i1p1f1_gn_195001-201412.nc,v20250409
